x,y,traffic
2269,1353,1.286619
2270,1353,1.696319
2271,1353,3.288356
2273,1353,0.640481
2280,1353,1.872798
2281,1353,0.521106
2282,1353,2.835029
2283,1353,19.34095
2291,1353,3.907951
2329,1353,6.714964
2330,1353,6.243415
2331,1353,3.237527
2332,1353,1.69627
2333,1353,68.785439
2372,1353,37.45232
2378,1353,0.794567
2380,1353,3.005609
2390,1353,3.057397
2463,1353,0.270225
213,110,52.449272
214,110,83.905342
215,110,16.225481
216,110,7.711704
217,110,9.114675
218,110,7.173778
242,110,14.424253
243,110,16.001757
244,110,260.046234
245,110,65.364815
246,110,12.613755
414,110,10.708706
492,110,0.415339
493,110,0.075672
494,110,0.077808
498,110,0.10596
501,110,7.896954
502,110,2.596327
746,110,0.557691
1291,110,0.111815
1292,110,0.173909
1293,110,0.351516
1294,110,0.33878
1295,110,0.290653
1296,110,0.462085
1297,110,0.466605
1298,110,0.544371
1299,110,0.544371
1300,110,0.61153
1301,110,0.654464
1302,110,0.758707
1303,110,3.395848
1304,110,4.880014
1305,110,0.531153
1306,110,14.580414
1311,110,5.384767
1325,110,28.295008
1326,110,11.614733
1327,110,2.275747
1328,110,0.011473
1329,110,0.234577
1330,110,0.028575
1331,110,0.67347
1356,110,1.384658
1357,110,3.371074
1358,110,3.346839
1359,110,1.973273
1375,110,2.325538
1376,110,2.333937
1377,110,0.87054
234,420,50.834541
235,420,1.493298
241,420,69.091919
1403,110,12.67622
1404,110,11.375168
1405,110,1.396919
1406,110,1.437575
1407,110,1.587197
1408,110,1.2146
244,420,5.399424
245,420,2.934063
247,420,1.458767
248,420,100.882767
249,420,7.661578
250,420,1.402802
251,420,3.416472
252,420,0.691639
253,420,0.649506
1409,110,0.994212
1410,110,1.139146
1411,110,0.698645
1412,110,3.025599
1413,110,2.65992
1414,110,16.795492
1415,110,1.579174
1416,110,2.719574
328,420,0.798311
329,420,11.596419
352,420,0.889656
360,420,7.930912
361,420,4.068048
362,420,2.14129
363,420,0.091366
364,420,1.928725
365,420,1.822319
1489,110,5.150671
1490,110,3.609277
1491,110,1.538164
1492,110,0.848078
1493,110,0.139392
1495,110,0.006329
1522,110,0.943679
1523,110,21.604811
483,420,37.39864
509,420,0.025157
510,420,0.057399
511,420,2.270833
512,420,0.278684
513,420,0.289826
514,420,0.323149
515,420,0.252197
516,420,0.361579
517,420,0.659931
530,420,0.064576
531,420,0.995309
540,420,5.660938
541,420,0.741221
542,420,0.58694
543,420,2.031639
544,420,0.625668
547,420,1.467036
548,420,1.098445
549,420,1.998298
550,420,1.753331
552,420,0.19653
553,420,0.141192
554,420,0.179825
555,420,0.118194
556,420,1.048415
557,420,0.98428
558,420,63.165901
559,420,0.13566
560,420,0.357392
561,420,0.448432
574,420,1.099179
575,420,1.139953
576,420,20.452446
577,420,39.386253
1731,110,61.320728
1744,110,18.772871
1831,110,45.0952
1832,110,15.323732
1835,110,6.694255
1836,110,1.650041
1839,110,0.12031
1840,110,0.037822
1841,110,1.952084
1842,110,0.2718
1843,110,0.2718
1844,110,0.280496
1845,110,0.919056
1846,110,1.072262
1847,110,1.657891
1848,110,0.823456
1854,110,5.469513
1855,110,2.091787
1856,110,5.074397
1861,110,0.658993
1862,110,0.803973
1863,110,9.401654
1864,110,1.557188
1866,110,0.012854
1867,110,0.001686
1869,110,1.001325
1873,110,0.289893
1874,110,2.555183
1875,110,0.494634
1878,110,10.0186
1895,110,1.817146
1106,420,25.204273
1107,420,48.627037
1114,420,75.04464
1115,420,46.98793
1116,420,34.304428
1117,420,10.495295
2001,110,27.696911
2002,110,16.124245
1296,420,19.684208
1297,420,35.148205
1388,420,52.875622
2116,110,65.186905
2117,110,16.657589
2118,110,14.466527
2119,110,25.149015
1429,420,12.140728
1431,420,20.079576
1433,420,8.754992
1434,420,15.099795
1440,420,60.754395
1442,420,28.503893
1448,420,0.618231
1449,420,1.208894
1450,420,14.858109
1451,420,0.757919
1452,420,4.249691
1453,420,5.079048
2193,110,193.381348
2206,110,34.322773
2210,110,364.333862
566,725,399.671295
567,725,340.803314
568,725,166.112152
570,725,18.107075
1581,420,24.782614
1582,420,12.888532
1583,420,13.042405
1584,420,3.728563
1585,420,8.750811
1586,420,2.033218
1587,420,4.602859
2311,110,2.801493
1588,420,0.925165
1589,420,0.633823
1590,420,0.633823
1591,420,0.530578
1592,420,0.642651
1593,420,0.642651
1594,420,1.345779
1595,420,3.036561
1596,420,0.718124
2331,110,55.487991
2332,110,34.015293
1653,420,2.745434
1825,420,0.698462
1826,420,0.059188
1972,420,3.055785
1973,420,3.105716
1975,420,1.060958
1976,420,1.658321
1977,420,4.064752
1045,725,4.625834
1046,725,13.773203
1047,725,10.450657
1048,725,8.672942
1049,725,10.669653
1064,725,35.901382
1065,725,11.753218
1073,725,44.461788
1074,725,22.393827
1075,725,114.811401
1077,725,15.847573
1105,725,98.361763
1106,725,15.408951
1107,725,9.221673
1239,725,17.78442
2160,420,23.048609
2162,420,3.532446
2163,420,1.306687
2168,420,32.452248
2169,420,28.190704
2221,420,2.068304
2222,420,25.799992
2224,420,24.261848
2225,420,14.268312
2226,420,6.920657
2227,420,6.56908
2228,420,34.632652
2237,420,16.226843
2273,420,6.165412
2274,420,5.896163
2275,420,4.136061
2276,420,13.270927
2277,420,9.022038
2278,420,0.191801
2279,420,0.139746
2280,420,0.102857
2281,420,0.037037
2282,420,0.166667
2283,420,0.134739
2284,420,0.108091
2285,420,0.213881
2286,420,0.683991
2287,420,2.79281
2289,420,0.19036
2305,420,4.045897
2306,420,2.075449
2307,420,13.398204
2308,420,28.928099
2348,420,0.928103
1706,725,2.299502
1707,725,52.609707
1866,725,4.198325
1867,725,5.146651
1868,725,8.992829
1869,725,1.019298
1870,725,0.076923
1871,725,0.057143
1872,725,0.482968
1873,725,0.235294
1874,725,0.235294
1875,725,0.401961
1876,725,0.23445
1878,725,0.166667
1879,725,0.282913
1880,725,0.147619
1881,725,0.660384
1882,725,0.083954
1883,725,0.36179
1884,725,0.214047
1886,725,0.133562
1887,725,3.606
1888,725,0.489189
1889,725,0.183333
1890,725,0.11128
1891,725,0.148973
1892,725,0.212206
1893,725,0.213411
1894,725,0.112282
1895,725,0.164914
1896,725,0.165853
1897,725,0.113271
1898,725,0.874316
1899,725,0.681828
1900,725,10.179337
2061,725,23.929914
2084,725,3.782741
2085,725,7.803309
2128,725,65.84314
2173,725,22.333084
2174,725,16.6465
2179,725,34.725525
2184,725,9.898835
2232,725,73.051018
2233,725,49.488228
1,1058,1.974094
2,1058,0.823368
3,1058,51.557526
35,1058,0.033333
69,1058,4.597079
129,1058,0.158094
130,1058,97.899963
170,1058,18.437727
188,1058,24.580269
189,1058,15.208835
190,1058,28.813398
191,1058,3.189185
192,1058,13.547369
193,1058,8.696371
194,1058,14.426807
195,1058,23.54385
196,1058,28.085684
197,1058,37.070396
198,1058,20.427731
199,1058,26.525082
200,1058,63.71476
201,1058,18.456564
202,1058,25.141708
203,1058,19.92318
204,1058,43.223709
205,1058,17.768906
206,1058,5.450955
207,1058,157.624969
237,1058,18.3332
238,1058,41.536869
239,1058,26.647524
240,1058,0.013793
241,1058,0.010152
242,1058,0.118498
243,1058,0.544554
244,1058,1.309738
245,1058,3.895864
246,1058,1.716886
247,1058,1.294442
248,1058,1.683175
249,1058,1.683175
250,1058,3.73653
251,1058,2.948646
252,1058,7.717431
253,1058,4.704165
254,1058,4.336135
255,1058,0.343427
256,1058,0.348475
257,1058,0.348475
258,1058,0.264783
259,1058,9.549558
260,1058,12.643718
39,1675,0.801583
40,1675,3.1869
89,1675,48.64579
90,1675,2.6875
91,1675,15.654531
144,1675,8.883323
794,1058,12.411054
795,1058,2.321229
1795,1058,4
157,1982,14.354281
1859,1675,374.688293
1895,1675,35.986465
1896,1675,29.969244
1897,1675,5.057895
1899,1675,0.108108
1900,1675,27.811863
1906,1675,5.842322
5,1354,55.969997
6,1354,99.183144
7,1354,78.652534
70,1354,68.636269
71,1354,74.003288
107,1354,1.198376
108,1354,1.135174
1363,2303,7974.056641
1364,2303,3158.521729
139,1354,15.989077
140,1354,33.971733
141,1354,72.506027
142,1354,13.480713
143,1354,2.030417
144,1354,1.849356
145,1354,4.193309
2329,1675,0.123609
2330,1675,0.123609
2331,1675,0.089127
146,1354,4.555809
2332,1675,0.089127
2333,1675,0.089127
2334,1675,0.089127
2335,1675,0.089127
2336,1675,0.089127
2337,1675,0.089127
2338,1675,0.089127
2339,1675,0.297351
2340,1675,0.297351
2341,1675,0.297351
2342,1675,0.331833
2343,1675,0.169043
2344,1675,0.110219
2345,1675,0.240752
2346,1675,0.077961
2347,1675,0.077961
2348,1675,0.133517
2349,1675,0.300183
2350,1675,0.300183
2351,1675,0.222961
2352,1675,0.222961
2353,1675,0.208895
2354,1675,0.708895
2355,1675,0.337741
2356,1675,0.783258
2357,1675,0.283258
2358,1675,0.174866
2359,1675,0.325271
2360,1675,0.145455
2361,1675,0.045455
2362,1675,0.074866
2363,1675,0.362099
2364,1675,0.826064
2365,1675,2.037668
2366,1675,1.204335
2367,1675,5.535873
2368,1675,0.592118
1415,2303,10183.760742
2369,1675,0.592118
2370,1675,0.581396
2371,1675,0.581396
2372,1675,0.647122
2373,1675,0.678676
2374,1675,1.826746
2375,1675,0.303676
2376,1675,0.303676
2377,1675,0.283676
2378,1675,0.368981
2379,1675,0.394144
2380,1675,0.35738
2381,1675,0.916484
347,1354,757.485901
348,1354,402.944031
349,1354,336.493286
350,1354,226.457291
351,1354,502.833832
352,1354,861.883118
353,1354,501.626312
354,1354,889.650574
355,1354,1506.989136
1869,2303,0.093367
1870,2303,13.562379
1871,2303,10.488256
1872,2303,0.024886
1873,2303,3.445027
1874,2303,1.696551
1878,2303,3.532732
1879,2303,3.504563
1880,2303,3.504563
1882,2303,5.609123
1883,2303,5.609123
1884,2303,18.455008
1885,2303,2.940855
1889,2303,32.816162
1890,2303,33.214954
1891,2303,3.565954
1950,2303,12.543003
215,111,63.03756
216,111,25.783628
217,111,7.443861
218,111,0.338688
219,111,0.817941
232,111,108.826004
242,111,67.037209
243,111,23.929451
254,111,366.461761
414,111,18.413046
1467,1354,0.430305
1470,1354,0.150929
1479,1354,5.385885
1526,1354,8.027071
499,111,0.10303
501,111,7.999934
502,111,4.992743
1554,1354,3.435368
1555,1354,4.625812
1556,1354,0.433535
1557,1354,0.377186
1558,1354,0.433535
1559,1354,14.647806
1560,1354,14.573259
1561,1354,44.756668
1569,1354,0.150929
1570,1354,27.702198
1600,1354,34.484299
1751,1354,0.107843
1766,1354,24.009596
1805,1354,41.212509
1806,1354,12.49577
1807,1354,0.153846
1808,1354,0.153846
1809,1354,0.153846
1810,1354,0.181818
1811,1354,0.181818
1812,1354,2.372295
1813,1354,0.40404
1814,1354,2.354678
1815,1354,0.914502
1816,1354,2.215812
1817,1354,8.03357
1818,1354,6.845951
1819,1354,5.623525
1820,1354,11.551054
1821,1354,11.924974
1822,1354,13.03826
1823,1354,19.280033
1824,1354,19.280033
1825,1354,45.448975
1826,1354,42.772911
1827,1354,29.316896
1828,1354,31.435167
1829,1354,28.374514
1830,1354,15.052701
1831,1354,18.539818
1832,1354,25.322985
1833,1354,8.368087
1834,1354,10.279592
1835,1354,34.373291
1836,1354,206.933105
1837,1354,26.223524
1838,1354,97.242332
1839,1354,104.707924
1840,1354,197.848633
1864,1354,90.307693
1865,1354,34.456219
1866,1354,24.592525
1875,1354,63.151306
1876,1354,32.260376
1877,1354,42.478848
1878,1354,19.991714
1879,1354,15.750696
1880,1354,15.750696
1881,1354,15.750696
1882,1354,21.790201
893,111,334.103668
894,111,116.22805
895,111,100.974861
1910,1354,0.644541
896,111,113.248039
897,111,138.82486
1963,1354,0.029851
1989,1354,8.379651
1993,1354,7.550043
1994,1354,8.385591
1996,1354,15.116961
2148,1354,9.277537
2153,1354,30.032309
2160,1354,284.913605
2162,1354,284.913605
2163,1354,70.63015
2228,1354,2.917476
2229,1354,3.052217
2244,1354,117.038048
2246,1354,8.516769
1193,111,0.500124
2254,1354,11.525234
2255,1354,12.18821
2256,1354,45.454399
2259,1354,4.005108
2260,1354,7.675109
2261,1354,2.266671
2262,1354,0.571204
2265,1354,1.144234
2267,1354,0.804516
2268,1354,0.552644
2269,1354,1.429017
2270,1354,12.532541
2271,1354,2.494813
2272,1354,3.033369
2273,1354,2.031307
2274,1354,1.404622
1219,111,0.402734
1220,111,0.094497
2275,1354,5.940645
2276,1354,2.560292
2277,1354,2.689503
2278,1354,2.058329
2279,1354,2.115664
2280,1354,0.358801
2281,1354,0.416004
2282,1354,1.537157
2288,1354,5.450176
2289,1354,8.325378
2290,1354,8.274392
2291,1354,3.514458
2292,1354,1.163302
2293,1354,1.070681
2294,1354,59.116524
2295,1354,0.47044
2297,1354,1.328656
2298,1354,0.941599
2308,1354,0.13718
2309,1354,0.16545
2310,1354,0.127643
2312,1354,0.213411
2315,1354,3.326839
2316,1354,3.324728
2317,1354,3.326839
2318,1354,3.338415
2319,1354,0.189345
1290,111,0.010427
1291,111,0.010427
1292,111,0.010417
1293,111,0.010417
1294,111,0.010417
1295,111,0.085511
1296,111,0.108049
1297,111,1.971358
1298,111,1.007657
1299,111,2.387223
1300,111,0.865365
1301,111,2.109962
1302,111,1.692215
1303,111,1.692215
1304,111,5.993103
1305,111,0.389691
1306,111,3.990901
1311,111,4.076863
1313,111,120.224785
1325,111,10.625667
1326,111,6.54047
1327,111,0.987207
1328,111,0.255073
1329,111,0.012154
1330,111,0.012076
1331,111,0.039352
1332,111,0.032397
1333,111,0.314712
1334,111,0.422927
1335,111,0.339128
1336,111,0.161775
1337,111,0.178659
1338,111,0.057983
1342,111,2.049666
1343,111,1.379382
1344,111,0.523782
1345,111,1.180924
1346,111,0.823581
1347,111,0.383806
1348,111,0.238381
1349,111,0.306191
1350,111,0.258131
1351,111,0.586744
1352,111,0.13165
1356,111,3.05374
1357,111,0.602397
1358,111,2.039156
1359,111,2.746513
1375,111,1.721709
1376,111,0.909167
1377,111,0.865447
1398,111,8.798327
1403,111,25.433281
1404,111,4.461967
1405,111,27.083258
1406,111,31.121445
1407,111,3.244775
1408,111,5.740674
1409,111,2.896059
1410,111,3.142529
1411,111,5.306333
1412,111,6.983479
1413,111,7.551634
1414,111,8.787256
1415,111,6.236408
1416,111,8.681717
1489,111,4.503081
1490,111,4.205048
1491,111,1.600689
1492,111,0.083449
1493,111,0.189211
1494,111,0.154348
1521,111,3.336782
1522,111,10.981055
1523,111,3.880348
1554,111,34.566505
1730,111,38.818695
1739,111,9.772364
1740,111,9.881391
1743,111,151.928345
1744,111,18.714417
1745,111,28.433058
1746,111,8.78489
1758,111,9.497307
1762,111,28.196867
89,1676,94.695801
90,1676,2.6875
91,1676,15.654531
144,1676,11.989864
147,1676,11.157225
166,1676,6.90906
1899,1676,9.542883
1900,1676,2.655354
1901,1676,1.767017
1905,1676,1.560002
1906,1676,0.255556
1907,1676,0.294643
1949,1676,132.211914
2058,1676,13.104387
2207,1676,4238.500977
2208,1676,8.696244
2328,1676,0.079937
2329,1676,0.079937
2330,1676,0.079937
2331,1676,0.386741
2332,1676,0.462477
2333,1676,0.107994
2334,1676,0.223884
2335,1676,0.251835
2336,1676,0.219577
2337,1676,0.310939
2338,1676,0.310939
2339,1676,0.395145
2340,1676,0.258217
2341,1676,0.258217
2342,1676,0.198367
2343,1676,0.362887
2344,1676,0.362887
2345,1676,0.620658
2346,1676,0.463687
2347,1676,0.463687
2348,1676,0.182403
2349,1676,0.648802
2350,1676,0.248066
2351,1676,2.148802
2352,1676,0.648802
2353,1676,0.161191
2354,1676,0.481191
2355,1676,0.216746
2356,1676,0.536746
2357,1676,0.661746
2358,1676,0.766416
2359,1676,0.719149
2360,1676,0.853558
2361,1676,2.381508
2362,1676,0.703386
2363,1676,0.666981
2364,1676,0.936399
2365,1676,1.226014
2366,1676,0.697781
2367,1676,0.556426
2368,1676,0.507085
2369,1676,0.377952
2370,1676,1.431368
2371,1676,1.032621
2372,1676,0.520709
2373,1676,0.357768
2374,1676,0.357768
2375,1676,0.420709
2376,1676,0.278775
2377,1676,0.258775
2378,1676,0.226517
2382,1676,0.916484
359,1982,7.960598
368,1982,105.244736
369,1982,31.537683
370,1982,35.96463
439,1982,437.290863
1211,1982,4.948713
1212,1982,20.266178
1217,1982,6.761898
1218,1982,12.222196
1219,1982,19.999987
1220,1982,20.855099
1221,1982,16.057081
1761,1982,62.39043
1762,1982,55.538338
1763,1982,52.872547
1764,1982,52.872547
1765,1982,52.872547
1766,1982,52.970119
1961,1982,113.753845
1976,1982,85.117493
1977,1982,47.210426
1978,1982,16.766674
1979,1982,26.766674
1980,1982,76.551559
1981,1982,205.064728
1982,1982,237.715576
1983,1982,14.53334
1984,1982,21.208344
1985,1982,29.302692
1993,1982,10.25
1994,1982,10.25
1995,1982,3.842107
1996,1982,3.363636
2034,1982,1.636364
2035,1982,0.111111
2133,1982,85.596207
2134,1982,61.992859
2135,1982,20.566483
2136,1982,6.965627
2137,1982,6.699998
2138,1982,21.439369
2348,1982,6.108706
2355,1982,8.690839
2124,2303,21.038103
2147,2303,17.241642
2148,2303,24.947178
2149,2303,21.678608
2150,2303,30.364639
2151,2303,9.889472
2152,2303,1.632186
2157,2303,3.047704
2272,2303,235.247543
2273,2303,72.106827
2274,2303,1.119563
2277,2303,0.381988
2278,2303,0.556137
2279,2303,1.270682
2283,2303,1.028497
2284,2303,0.183336
2287,2303,3.366956
2288,2303,6.689845
2289,2303,11.474254
2290,2303,8.498172
2293,2303,15.428694
2300,2303,2.503671
2301,2303,0.487143
2302,2303,0.804214
2328,2303,9.90521
2331,2303,0.008403
2332,2303,0.010526
2333,2303,0.010526
2334,2303,0.023392
2343,2303,0.600651
2367,2303,5.797881
2380,2303,75.866135
2381,2303,69.38298
221,1983,25.969101
344,1983,26.569574
359,1983,19.08811
360,1983,26.446171
368,1983,117.544731
369,1983,57.699837
370,1983,28.09267
1212,1983,51.33168
1217,1983,13.227316
1961,1983,75.457657
1977,1983,30.279703
1978,1983,40.478771
1979,1983,8.286551
1980,1983,45.530308
1981,1983,30.375425
1982,1983,65.583351
1983,1983,25.333351
1984,1983,25.333351
1993,1983,3.363636
1994,1983,1.7
1995,1983,0.9375
1996,1983,2.25
2032,1983,4.303027
2033,1983,4.130435
2034,1983,1.142857
2035,1983,0.333333
2134,1983,0.531746
2135,1983,1
2136,1983,1.857143
2137,1983,24.47142
2138,1983,14.666648
2292,1983,13.467712
388,2304,89.034859
234,421,63.746796
235,421,25.991734
236,421,0.888532
241,421,19.011906
242,421,30.722389
245,421,5.764143
246,421,452.976135
247,421,120.580475
248,421,83.979012
249,421,56.543495
250,421,91.149834
251,421,126.412254
1417,2304,326
328,421,3.56102
329,421,14.096755
353,421,0.750495
360,421,8.568056
361,421,0.450266
362,421,0.395922
508,421,0.098215
510,421,0.014599
511,421,0.018349
512,421,278
513,421,1.049087
514,421,0.752973
515,421,0.232075
516,421,0.284203
517,421,0.579856
530,421,0.064576
531,421,0.725009
547,421,0.876698
548,421,0.214992
549,421,0.143256
550,421,0.125815
551,421,0.12011
552,421,0.178831
553,421,0.059762
554,421,0.057229
555,421,0.037855
556,421,0.042248
557,421,0.546981
558,421,0.351329
559,421,0.010591
560,421,0.033724
561,421,0.765375
564,421,1.014052
574,421,4.493226
575,421,0.080498
577,421,55.155968
1872,2304,0.048037
1873,2304,0.905726
1874,2304,1.614252
1875,2304,1.560208
1876,2304,8.412261
1889,2304,15.10545
1890,2304,32.756901
1106,421,56.478001
1107,421,24.750874
1108,421,69.139191
1109,421,101.75145
1110,421,53.948589
1111,421,162.357849
1112,421,20.279734
1113,421,37.351433
1114,421,48.793621
1115,421,27.303251
1116,421,27.509804
2124,2304,11.205984
2145,2304,1.632186
2146,2304,1.774178
2149,2304,73.135536
2150,2304,80.457809
2151,2304,32.200745
2152,2304,25.905767
2153,2304,0.85437
2156,2304,0.099174
2272,2304,189.586502
2273,2304,71.315399
2274,2304,47.396133
2275,2304,20.72381
2276,2304,1.666667
2277,2304,1.843663
2278,2304,0.640869
2279,2304,1.075629
2283,2304,1.028497
2284,2304,0.034965
2286,2304,3.14628
2287,2304,5.555786
2329,2304,0.841548
2330,2304,0.377138
2331,2304,3.583367
1440,421,24.209499
2332,2304,0.26087
2333,2304,0.011628
2334,2304,0.01105
2339,2304,0.00565
1441,421,21.828888
1442,421,22.409908
1462,421,32.037098
1463,421,79.613029
1464,421,69.300575
1465,421,67.024818
1466,421,79.238449
1467,421,46.373737
1468,421,83.170723
2367,2304,7.489453
2380,2304,78.787018
1581,421,18.729414
1582,421,11.73255
1583,421,19.740799
1584,421,7.692439
1585,421,11.115533
1586,421,20.275618
1587,421,17.02821
1588,421,14.147345
1589,421,19.667694
1590,421,7.171467
1591,421,64.747162
1592,421,24.56172
1593,421,22.19001
1594,421,12.515032
1604,421,27.613003
1605,421,42.712772
1606,421,29.528053
1660,421,0.528279
1972,421,2.216793
1973,421,3.082753
1974,421,2.223663
1975,421,1.473695
1976,421,1.299384
1977,421,0.929721
2160,421,27.934488
2162,421,5.735457
2163,421,3.073775
2168,421,18.767313
2169,421,23.903149
2220,421,6.863382
2221,421,6.169095
2222,421,22.795101
2226,421,32.292271
2228,421,10.334394
2229,421,64.043678
2273,421,8.878527
2274,421,4.794588
2275,421,5.344835
2276,421,11.947527
2277,421,0.406839
2278,421,0.044129
2281,421,1.380952
2282,421,0.416667
2283,421,0.077031
2284,421,0.889424
2285,421,2.388372
2286,421,2.800582
2287,421,1.085402
2306,421,76.620598
2307,421,92.560539
2353,421,2.809356
234,422,57.938442
235,422,144.706726
236,422,22.944515
238,422,2.024019
239,422,43.856754
240,422,32.535652
241,422,41.552998
242,422,23.811859
245,422,8.477109
246,422,148.108139
353,422,0.575265
484,422,8.40611
508,422,0.093787
509,422,0.014599
510,422,0.228469
512,422,98
513,422,0.108065
514,422,1.561538
515,422,1.108779
516,422,0.269888
517,422,0.585449
530,422,0.064576
531,422,0.726138
537,422,1.98096
540,422,2.39098
556,422,0.032025
557,422,1.037737
558,422,0.049466
559,422,0.042676
574,422,0.389891
575,422,0.242723
578,422,72.815857
579,422,57.922058
580,422,43.438698
581,422,13.454824
1085,422,63.617783
1109,422,5.364825
1110,422,11.407459
1111,422,43.610027
1112,422,38.917877
1113,422,63.121349
1114,422,60.7882
1115,422,4.287344
1440,422,24.739758
1441,422,15.304363
1442,422,25.909542
1562,422,56.804585
1581,422,8.28219
1582,422,3.673642
1583,422,1.610954
1584,422,0.729176
1585,422,0.729176
1586,422,2.038755
1587,422,8.26895
1588,422,6.135349
1589,422,7.917197
1590,422,18.504196
1591,422,37.568825
1592,422,31.368042
1593,422,30.094051
1594,422,36.676071
1595,422,29.423136
1604,422,222.957596
1605,422,6.118296
1660,422,10.591681
1663,422,5.442915
1970,422,3.583243
1974,422,1.726496
1975,422,3.953227
1976,422,1.951806
1977,422,4.438196
2160,422,28.995405
2162,422,3.303236
2163,422,3.330098
2221,422,3.928593
2228,422,26.253958
2273,422,11.82745
2274,422,7.969267
2275,422,7.900059
2276,422,0.023025
2277,422,0.014184
2279,422,0.880797
2282,422,1.583333
2283,422,0.100251
2284,422,0.851345
2285,422,3.87065
2286,422,0.835298
2287,422,3.16781
2342,422,0.461647
2353,422,1.224108
2354,422,1.096161
235,423,75.989136
236,423,10.399877
237,423,2.261011
238,423,13.467838
239,423,31.81983
240,423,41.965572
241,423,89.789482
242,423,39.674065
508,423,0.093449
509,423,0.026413
510,423,0.083333
511,423,1.204464
512,423,0.153846
513,423,2
514,423,0.434842
515,423,0.16018
516,423,0.108935
517,423,0.579856
530,423,0.054108
531,423,10.401434
537,423,2.492104
538,423,4.921495
540,423,0.022879
542,423,0.371991
543,423,0.033573
544,423,0.003268
576,423,0.074697
577,423,0.178838
1,1059,3.098236
2,1059,0.604527
32,1059,0.275042
35,1059,0.1125
39,1059,0.199493
43,1059,0.231429
66,1059,0.765706
67,1059,0.800714
68,1059,0.978997
69,1059,3.476212
187,1059,80.770714
190,1059,10.602079
191,1059,6.652372
192,1059,29.67388
193,1059,28.54541
194,1059,46.61422
195,1059,132.997742
202,1059,90.173553
203,1059,76.607506
204,1059,157.209686
205,1059,36.107204
206,1059,19.160233
207,1059,77.415909
238,1059,13.252781
239,1059,4.483245
241,1059,0.080741
242,1059,0.118523
243,1059,0.104477
244,1059,0.541552
245,1059,1.120362
246,1059,8.232523
247,1059,1.706163
248,1059,1.706163
249,1059,1.706163
250,1059,16.205994
251,1059,21.493967
252,1059,6.149816
253,1059,5.795297
254,1059,10.694037
255,1059,0.894433
256,1059,0.894433
257,1059,0.83426
258,1059,0.660373
259,1059,0.505439
407,1059,16.766335
409,1059,13.829968
410,1059,7.52521
411,1059,7.560875
441,1059,2.330315
795,1059,3.505991
1217,1059,2514.248535
1795,1059,33.5
1892,1059,0.077542
2191,1059,2.860521
2192,1059,47.859966
2194,1059,13.67582
2220,1059,3.954797
2383,1059,16.862865
467,726,18.153305
468,726,9.290462
564,726,840.805054
565,726,414.586365
566,726,277.442627
567,726,107.978317
568,726,55.250725
569,726,24.416424
570,726,15.185419
571,726,33.742981
1045,726,5.945369
1046,726,13.146816
1047,726,26.855761
1065,726,7.908224
1075,726,223.133301
1077,726,13.080025
1094,726,234.829224
1095,726,167.618835
1106,726,20.453121
1107,726,14.379713
1113,726,12.072296
1114,726,9.248683
1239,726,17.764107
1264,726,20.159224
1266,726,6.168497
1331,726,3.010336
5,1355,115.722382
6,1355,64.69706
7,1355,88.113472
1682,726,2.438714
69,1355,662.363464
70,1355,25.931015
71,1355,75.284821
72,1355,78.581779
73,1355,232.192337
74,1355,499.810974
1832,111,2.619948
1833,111,6.391164
1835,111,6.138192
1836,111,0.81206
1839,111,0.081254
1840,111,0.082663
1841,111,1.379543
1842,111,1.379543
1843,111,1.200642
1844,111,1.197634
1845,111,1.456428
1846,111,1.456428
1853,111,2.91095
1854,111,2.658457
1855,111,1.440461
1856,111,7.264221
1861,111,0.626202
1862,111,0.624213
1863,111,2.059868
1864,111,0.647502
1866,111,0.012854
1867,111,0.01848
1868,111,0.003724
1869,111,0.001538
1870,111,0.001325
1871,111,0.045352
1872,111,0.114653
1873,111,0.002163
1874,111,0.000882
1875,111,0.043881
1876,111,0.002874
107,1355,2.824642
108,1355,1.243654
109,1355,0.356122
139,1355,6.647295
140,1355,1.207093
141,1355,0.849531
142,1355,2.045358
143,1355,0.88441
144,1355,0.427225
145,1355,1.115968
146,1355,2.201355
1867,726,12.195512
1868,726,13.708625
1869,726,3.268121
1870,726,3.009533
1871,726,1.779013
1872,726,0.139522
157,1355,2.584754
159,1355,0.860927
160,1355,0.76877
161,1355,0.642065
162,1355,0.569959
1873,726,0.334912
1874,726,0.192055
1875,726,0.192055
1876,726,0.226545
1877,726,0.208396
1879,726,0.229167
1880,726,0.347619
1881,726,0.691071
1882,726,0.128399
164,1355,0.541274
165,1355,0.362074
166,1355,0.361991
167,1355,0.295777
168,1355,0.786686
171,1355,152.210205
172,1355,5.648983
1883,726,0.590827
1884,726,0.214047
1886,726,2.604442
1887,726,1.248038
1888,726,0.139785
1889,726,0.183333
1890,726,0.337379
1891,726,0.454711
1892,726,0.161416
1893,726,0.16191
173,1355,17.288204
1894,726,0.109714
1895,726,0.125986
1896,726,0.211115
1897,726,0.262512
1898,726,1.872161
1899,726,4.06127
1900,726,7.287277
2002,111,33.328407
2005,726,37.915535
2006,726,43.046741
2007,726,48.91758
2008,726,42.416294
2010,726,48.26078
347,1355,635.185486
348,1355,404.146271
349,1355,419.84433
350,1355,376.143433
351,1355,449.575226
352,1355,398.352081
353,1355,215.619446
354,1355,568.686401
355,1355,857.065491
2061,726,22.395779
2084,726,10.92269
2205,111,81.178619
