748617200_1635466826567_4787,3,144
578836292_1635465394678_6621,2,399
688108556_1635507742802_2810,7,140
751951609_1635466242623_9563,2,392
805006740_1635480327126_2983,4,150
1225090689_1635498609152_7963,5,544
975819765_1635494165038_2099,5,444
798368533_1635496687939_1391,2,84
803312511_1635445199825_1488,8,152
1192507846_1635516716045_6675,8,168
871495885_1635487798284_3258,1,90
581897203_1635502584998_2612,7,744
8145834_1635478081550_4185,6,133
729391376_1635473050924_1189,1,56
133174053_1635493571061_4862,3,679
371363567_1635497540490_4627,2,140
278836733_1635512953276_2318,7,546
407091315_1635507106883_8752,0,288
1215910330_1635505958058_5161,0,490
1227735967_1635493282243_5288,9,430
1209517356_1635437367601_5418,0,8
1113963967_1635510241788_5963,4,110
1206500098_1635494417614_7827,4,360
535177630_1635493479800_9092,6,102
1215821282_1635500851159_3771,3,8
745809935_1635517617792_7088,2,344
743689282_1635442843541_5511,4,532
1222997891_1635444023184_3040,3,301
1220550381_1635466505685_5698,1,6
1225045837_1635508668123_8513,5,14
1125018158_1635499967479_8034,6,497
1091637869_1635490879042_9701,3,196
625573762_1635506097932_4099,4,664
1171495597_1635463172742_1124,1,96
1227079602_1635475234292_1226,6,160
648145911_1635487035043_9319,3,288
1108452821_1635489319611_3948,3,75
746158485_1635502317672_7629,2,504
923761013_1635478432717_839,5,371
1204874749_1635485384754_3478,3,273
696017986_1635511226802_1345,3,488
1174894567_1635476692256_8652,10,0
1200156059_1635472011890_8789,2,231
729850713_1635468144011_7,5,96
984527323_1635472491509_1945,1,128
559915313_1635515951023_1745,7,520
1104073416_1635465306949_8313,4,49
1214011517_1635518354816_3489,5,136
1208709398_1635484312439_9974,8,8
836923169_1635497313759_8996,1,136
1126806191_1635469912333_1953,0,228
1169949325_1635472528762_2636,7,216
1186088150_1635506193198_9367,9,477
1215268807_1635448883255_2209,7,160
1210449411_1635469427008_6044,7,196
1195004418_1635480830623_843,3,248
650706807_1635499029360_5395,8,352
711038891_1635478794759_8422,6,224
812934247_1635504825400_9889,0,216
726033146_1635474654621_6552,5,616
1206172629_1635491281947_9326,2,42
645766235_1635469142089_5955,4,672
734094959_1635510935828_9280,5,567
699547001_1635457575530_9391,0,616
1219867964_1635497864785_3877,6,504
388953529_1635507636160_5865,5,176
1187060751_1635488636263_849,5,160
1190884753_1635509602608_4225,6,546
1195870470_1635472896047_231,2,680
1213108715_1635456179343_8485,1,712
1223933330_1635459448507_6014,1,175
1220184115_1635504624689_1443,0,408
1165637872_1635515760055_7126,1,204
1214623986_1635488559610_2611,3,608
820073692_1635519976712_6612,0,64
1199268406_1635477064545_5868,4,105
692771596_1635505263056_2071,7,688
1223527961_1635491964097_2006,3,238
1215361620_1635468241143_695,5,432
1227260491_1635503545901_2635,4,192
1206677230_1635505652454_9201,1,119
259449986_1635506097842_2749,0,488
1208283417_1635493100248_1956,0,297
1226329084_1635499838593_1050,8,280
1107731198_1635509098120_1490,0,284
948692393_1635480927905_7474,5,531
805322739_1635511379320_4486,2,44
1199910436_1635481003364_8503,2,144
204677165_1635488531258_7763,6,245
489684019_1635520115698_2268,7,568
663201231_1635460845692_9605,1,222
784464380_1635464238875_8968,3,444
693096113_1635520113385_604,3,119
1204581645_1635496563414_7918,6,704
1188565125_1635497335500_852,0,360
574576248_1635500113034_9198,4,216
1152660528_1635501481624_4919,7,8
1117238209_1635442204853_9052,5,108
1227232596_1635512044160_7887,3,432
757829769_1635454177868_9171,1,80
1227488877_1635519030265_5588,2,637
1113036285_1635506001358_5983,1,343
1215794113_1635490919729_3625,6,637
662044635_1635483244114_393,1,252
975128508_1635453873629_9741,5,696
1129162891_1635495117065_5469,2,348
1210394807_1635481434284_8283,6,784
1037877533_1635436866700_2912,4,340
1214575728_1635515179451_5329,2,560
1225760084_1635482255254_5583,5,472
1226639483_1635507675268_3768,0,32
1148631912_1635459321937_5090,7,343
627314737_1635517516150_5364,1,14
1204109065_1635497892140_2044,1,651
634558576_1635491166410_8529,4,730
671465543_1635487965136_5210,0,240
684808433_1635485620580_5575,3,296
992852148_1635463268799_918,3,558
838590083_1635507142706_4981,0,192
1023416330_1635469803434_9689,4,98
691215687_1635463631370_8551,6,336
897196093_1635470092592_6381,5,395
816632925_1635459463314_1556,3,180
1227643732_1635517616129_2427,2,570
650743240_1635456673392_543,0,184
1210753669_1635513363384_9427,8,144
1189930698_1635517718001_2612,1,210
894719080_1635512068755_8529,0,150
1227656092_1635498652356_4185,1,64
1226914912_1635470123519_3974,7,368
257634492_1635462669402_7067,0,476
1122889917_1635464932992_7454,5,80
1196717415_1635463759978_7386,2,217
1175029321_1635496166405_7034,1,324
1210953942_1635474798569_6708,6,308
1226419770_1635511362960_6367,10,540
1219800194_1635471555115_5014,1,210
785496316_1635513513251_50,4,108
1122372713_1635515772665_3347,0,530
743896269_1635503521941_2038,6,161
925446657_1635478382835_6596,5,665
1211157918_1635499468897_3777,6,35
662350876_1635472604029_282,6,665
984724837_1635521493322_8562,0,168
1226447748_1635467173949_7629,9,270
1213323933_1635485326501_9905,0,357
1210384248_1635468927527_2314,1,441
1106869653_1635517165190_9135,4,40
1214344958_1635510515724_4926,8,408
1226929462_1635465508833_1734,1,48
1216300223_1635480361420_7252,1,355
1211815140_1635498796773_2204,0,42
1224490807_1635467258112_6822,1,14
1220819749_1635494883947_6277,4,328
1216721945_1635492106977_8010,8,656
687917313_1635474768937_7094,3,420
1114275583_1635489382320_7030,5,464
1226989396_1635454047769_9191,5,336
1220597805_1635479247952_1720,0,344
1221055866_1635467213757_9602,6,588
1209438688_1635490504360_2434,1,420
60229115_1635477057587_3923,3,287
1227659596_1635502186444_4424,10,228
484562784_1635461036509_597_h,3,416
1215977417_1635490276498_1894,2,480
1204796713_1635487188792_8469,7,287
1191745947_1635461517317_6838,0,800
1220448071_1635448113334_8846,7,7
1195099780_1635493169197_5959,5,510
1207287274_1635498084821_5124,3,384
1113178131_1635515339332_8554,0,440
1225197411_1635461474807_5239,4,90
1026837519_1635461899196_8866,4,96
1037875861_1635517228449_4910,7,357
1221805582_1635470561996_9367,1,312
490957497_1635459885659_6175,1,355
1215414666_1635494374113_2073,1,329
1200262937_1635496864283_6697,2,80
1211655958_1635481816465_6883,4,360
1194502189_1635459197286_3113,0,196
821401385_1635483056941_7734,2,308
781142696_1635505053836_6201,3,70
1107092677_1635505456911_1676,4,480
1224460066_1635512646901_1387,3,455
1217419119_1635460053522_8855,6,16
1214397389_1635450340110_8908,2,105
1007280731_1635479984406_8792,7,203
717881380_1635471444731_8581,4,256
717366330_1635478580196_7443,6,693
258590427_1635472905661_8292,0,736
1185982237_1635490662031_4840,0,322
1209449451_1635483180216_3354,4,192
627597871_1635480176006_4110,5,216
588707294_1635485380782_4106,4,119
725153430_1635474596301_5745,7,800
505720466_1635488004602_4133,2,658
1220742666_1635510163310_5847,6,304
1221508830_1635493979214_9805,5,456
1227724702_1635458691094_4728,3,304
1112511731_1635508105932_8930,5,656
994111083_1635497289812_2121,3,486
721557125_1635471545358_2481,3,182
686230381_1635511050967_6738,3,272
632689634_1635465649300_2240,5,64
1219675120_1635494481599_135,1,0
1227443078_1635489929154_7655,8,720
1155641455_1635466351087_8330,0,304
150859726_1635490151860_1984,5,301
984565677_1635463595649_3531,5,350
1166822384_1635463960643_1578,3,217
248924301_1635521018797_4839,2,648
714990224_1635461328193_856,8,144
1227745086_1635478193134_5864,4,380
1226742356_1635468337427_4636,6,322
1100784921_1635498627772_9546,8,8
1220014199_1635502088527_4147,2,174
726381616_1635501869227_9477,0,568
1138839682_1635483039128_2163,6,24
1212274702_1635474166794_9430,6,483
574331320_1635512649714_383,0,456
691742116_1635510760205_7997,3,228
1223758591_1635509302498_3444,5,203
1220221914_1635457751555_1624,5,768
570804865_1635518181392_3402,7,322
18578688_1635482716513_2627,1,483
748124052_1635502564145_5265,2,290
964830632_1635516632828_8728,0,630
619872242_1635517855659_2616,3,320
1227573159_1635480152171_8643,5,18
811005914_1635504083225_5304,3,88
733466869_1635493471764_7405,2,144
986070008_1635436814320_7005,4,432
1227530803_1635506601821_1538,5,198
1104065994_1635513484336_9375,1,490
1209910376_1635490891837_3463,1,700
1204086060_1635462534823_5515,7,168
960528175_1635471445971_6797,6,406
1159150272_1635496517085_3999,10,380
760265286_1635509550970_3044,2,408
830156449_1635465774474_7638,3,108
797597104_1635491448510_7449,5,462
507933439_1635442876107_8525,3,570
1217163476_1635491449980_3401,2,54
1191137329_1635499865614_9489,0,104
1208869938_1635516969684_7596,5,72
1224941128_1635469809218_2321,5,42
713946194_1635511563297_8069,7,96
1205681369_1635479788709_6680,1,462
1179895321_1635494586415_5227,0,0
1113202522_1635496998448_3066,8,456
1207432658_1635483920202_277,4,392
810069284_1635457946820_1130,4,510
732941600_1635448360499_1058,0,595
746125182_1635516398823_1245,3,18
709424497_1635478803290_8697,4,0
1215727168_1635481680158_580,1,444
1207853984_1635496450798_2242,1,560
597296730_1635481059288_5769,4,147
1216038670_1635508384264_4644,6,390
698808398_1635442486880_1692,1,108
1110442738_1635464197163_6198,2,184
49414968_1635491790536_4529,5,208
1148781715_1635492155429_3023,6,136
1214076767_1635512409217_5557,4,231
1209104159_1635486915311_4293,4,776
586404012_1635439829435_1264,3,882
1220268999_1635470544529_7725,0,444
207832566_1635472865258_9774,2,91
744683528_1635502339501_4508,4,592
1174447697_1635500910776_3838,7,385
1218718423_1635504676046_3292,6,378
1218379935_1635499054037_3060,5,371
772302228_1635472634579_85,5,120
1107619442_1635491003748_8394,8,248
709135920_1635464059968_4593,4,245
1112463366_1635512303482_8960,0,378
1189128085_1635512249426_8189,6,464
1220597327_1635472005917_2665,1,152
826711808_1635482894753_6135,1,644
1118146384_1635505499613_92,0,80
1052977486_1635521822618_662,2,352
483191865_1635486535724_562,4,518
1108355751_1635478793325_9720,3,360
913962944_1635460045386_799,7,576
957823128_1635468121205_4168,2,70
722903612_1635481658406_7426,0,7
1227454460_1635474012265_4905,9,801
1227608430_1635482547810_6674,7,594
1222633425_1635476073869_5383,0,413
1177476298_1635484744355_1055,8,320
1189626469_1635488974988_6729,1,658
1226720808_1635481116678_1039,0,357
148396075_1635491979243_4233,0,300
718034065_1635479583084_9262,0,170
1198223949_1635496713551_654,5,712
1227189400_1635517508915_327,5,506
1215841759_1635513012713_8770,2,488
1223687081_1635476476697_1495,1,208
1107520939_1635461829015_4504,0,95
1153709903_1635503753540_954,2,100
1214965797_1635465235596_1934,4,161
850492875_1635495438613_7714,6,632
738531471_1635507943654_581,7,520
1222452538_1635480303167_1434,0,231
808379048_1635509302939_6152,5,880
646329977_1635452573024_4580,7,48
1197740642_1635518245018_9723,2,792
1216301110_1635497806363_1953,5,216
1210810992_1635439063005_2235,2,392
883835798_1635466491567_2823,5,63
493793961_1635509103529_7834,5,371
1164459807_1635514152998_1465,0,348
591634453_1635518836569_9160,1,512
674259763_1635506195349_5493,2,176
627216143_1635465839433_7599,5,160
1188052319_1635513869682_5231,0,88
613288824_1635458473336_9301,2,747
1172766449_1635485225513_9564,0,40
785328101_1635462872778_9634,4,240
1110818502_1635495244605_6332,2,504
928711289_1635462838208_5102,4,370
1209980383_1635472866507_9660,2,28
647817908_1635486368704_7568,1,380
126419065_1635510563383_4207,6,546
1048277252_1635445233271_6257,5,532
808878916_1635512093644_758,3,520
723037438_1635483879132_6159,0,616
734369273_1635443322918_2684,3,168
1180620594_1635507440091_2046,6,160
628819104_1635516689798_5757,5,203
882858911_1635502899603_2441,0,434
1009955558_1635465189965_2646,1,55
1215057650_1635512226054_1660,0,91
1106819404_1635482872490_7598,4,364
1211174179_1635498365391_9135,3,144
802962172_1635471794606_7832,2,336
1225854347_1635506618271_6488,8,744
1205191910_1635444471813_8071,0,568
639316331_1635495741143_5840,1,238
1107786582_1635516182992_4910,0,368
1145407413_1635472047252_8471,2,378
1218551434_1635491076271_6466,1,488
1107767615_1635516716809_8818,0,792
1102476083_1635501970737_7702,7,483
570344421_1635453623160_1968,2,77
1222808783_1635510451079_1315,4,25
677459063_1635470841235_479,2,102
1222090265_1635503719423_4236,1,112
632237684_1635511575543_5217,1,528
1213513341_1635503659903_4976,5,368
908388101_1635504591459_8065,3,372
1137499503_1635488304557_6847,4,498
722535993_1635481347212_7821,1,245
699052837_1635511364631_5357,1,0
1214983345_1635462362812_4235,3,322
1221479494_1635481881266_8701,5,224
693668437_1635482429184_9771,5,570
819368771_1635516407662_884,7,232
885483561_1635495714332_5132,0,60
630961704_1635476680675_8067,6,54
1188511302_1635494335038_782,2,600
182232068_1635512229602_6151,6,728
1105811234_1635504256929_2349,2,480
727701973_1635515137896_9027,8,0
1113959753_1635516765738_3094,4,49
1115165800_1635517310144_4371,1,120
677578438_1635444669295_1998,6,210
692912532_1635483614130_1571,1,224
798293891_1635483312124_9971,0,343
1114761602_1635474935059_9536,6,427
1169744373_1635438737223_110,2,164
1203388751_1635500010347_6337,0,665
1216060506_1635462084581_620,5,60
1131526036_1635510562432_1806,3,80
634455941_1635519878450_3917,3,75
1126684080_1635485800544_1832,1,490
709762881_1635467553088_2649,4,77
936771605_1635507179209_876,1,49
1087286700_1635458590283_9411,1,102
755237092_1635508632487_7338,7,406
1215178808_1635446916894_2502,0,480
1224943204_1635481032355_3583,1,52
220565651_1635468520969_3669,0,392
1226224860_1635517257896_9675,3,536
729941420_1635475598370_5826,1,228
1227526273_1635495061822_2525,2,44
1165995880_1635486576410_636,6,6
894092586_1635503825182_838,4,176
1221261592_1635463241650_7940,4,427
1108226381_1635478707608_8975,1,456
1106835291_1635494491472_6613,0,664
1212755505_1635473201426_5567,5,30
665549710_1635480221265_7301,4,330
668598451_1635506015215_7,3,576
618704895_1635491458364_4028,1,203
1195156870_1635474162725_2939,6,7
542944385_1635487745201_6346,0,438
689775828_1635447300151_2477,0,352
633483393_1635462381169_9435,5,85
1199659038_1635508269616_6699,5,245
1223350903_1635483199577_2213,6,522
1226327143_1635477014997_695,2,96
1223670698_1635517160459_3646,3,544
1206261002_1635506316632_2491,4,558
673360209_1635496893971_8963,2,280
1204391053_1635460696686_537,3,592
1227332003_1635496978164_2555,6,352
744013649_1635478801273_2777,2,160
8261041_1635460606800_5790,1,246
1193719770_1635490582578_5675,7,105
574125872_1635510976968_8697,2,368
1225903556_1635478272200_6781,4,184
1009088872_1635497659976_2445,0,602
736753365_1635471517941_5232,4,4
717875203_1635471026183_1827,2,203
707283129_1635489882707_7069,1,616
717820495_1635465376635_2836,5,413
29890579_1635484384953_1341,6,496
847500114_1635473206282_2443,2,388
890792861_1635507707269_4889,6,560
1114697200_1635513387771_4107,3,603
1227617611_1635514145424_8780,8,855
1061828077_1635482734978_9795,6,224
1071437999_1635477431229_4112,0,64
818119317_1635489207027_1738,7,414
796862950_1635482499011_8681,8,152
683416378_1635493849291_9239,7,630
1224623645_1635474433611_9303,8,88
804032780_1635505160849_1288,4,220
414641328_1635495242319_8894,6,376
145163276_1635506667980_624,5,637
811041348_1635519026944_5670,0,200
587286832_1635490877032_3030,7,640
1126694631_1635459256913_498,7,693
1219831995_1635453722650_1065,5,130
1222427756_1635505008301_4824,1,80
642633345_1635512562695_7694,1,300
659178073_1635502662687_5318,1,752
815953443_1635497732734_3613,8,536
1139246651_1635475891673_452,1,424
1226991603_1635454761043_1019,1,688
1227545449_1635487581394_8863,1,256
665849898_1635505989090_208,0,406
1212989669_1635474732590_8063,1,632
1210573965_1635518334692_6893,0,280
285265626_1635515960900_8327,5,468
672637572_1635501599421_4216,1,651
993867656_1635491051854_7554,2,52
1141125057_1635474321638_7592,4,282
1107731518_1635484348017_6683,3,672
1227492526_1635490462751_6317,1,224
1210069201_1635480672180_2269,8,24
747320563_1635471264564_750,3,0
1113162343_1635507451079_4152,0,651
640152933_1635494807982_3075,5,288
1224832872_1635477667661_1731,1,36
246357592_1635464557453_2044,1,784
1109476387_1635438127299_6867,7,476
703526855_1635510132419_6241,1,21
1184182103_1635455255924_9315,3,390
1220321294_1635496879057_4997,0,30
1112989575_1635501697896_9844,0,164
1214720152_1635510040272_4553,1,414
1216418226_1635511444682_8895,5,498
1206511168_1635484082804_1881,4,392
1224757030_1635495277127_3521,1,18
1109706007_1635510676827_2252,1,20
825607384_1635495485752_7032,1,258
689370584_1635462073812_7330,2,310
808584163_1635498189426_7360,0,830
752725504_1635515390873_1814,1,637
741821288_1635508076599_4866,5,162
1204975582_1635513606661_7167,3,66
705347284_1635514356018_1751,7,112
430339313_1635492247882_1869,5,182
1117575919_1635515219124_1945,5,768
1202311247_1635502370308_5257,5,520
760361425_1635469868101_8255,2,260
647746608_1635471566601_5080,1,72
810137833_1635482349732_494,6,385
1200225086_1635511448682_4515,6,140
711760137_1635496530997_4815,2,280
1109015504_1635484172205_8425,4,450
1104050027_1635472310819_8356,3,196
586978846_1635520111914_9869,7,322
542901925_1635515522154_1104,1,581
1226816531_1635460027379_4947,1,154
1034068999_1635490379270_1005,5,0
733707311_1635518396774_752,5,168
651739578_1635461247797_2101,1,196
1199274953_1635521951955_9171,3,512
1111148564_1635488599262_5693,2,84
690748715_1635480505625_6722,4,231
1212150988_1635476563071_1914,3,216
1041996267_1635513065682_4640,2,308
630896428_1635502371697_9359,1,252
1227692950_1635484842509_4640,8,376
748525726_1635473700662_1418,5,320
651816577_1635508717474_6772,0,77
1189546116_1635499712130_7036,0,406
1200014348_1635518886822_7818,5,399
785641259_1635485261702_3922,2,480
1173193130_1635518531286_1940,4,686
939965228_1635514519981_5862,2,747
1216825670_1635469865822_5139,1,266
837790399_1635480990657_5588,5,168
1115585742_1635487058259_6960,5,189
1005684163_1635483964438_5113,4,91
1212301981_1635514761295_1622,6,546
1220539672_1635497721857_8817,2,320
1221760517_1635491743307_5677,0,36
637341139_1635495377461_6762,2,175
820073692_1635465485852_583,0,532
1209457748_1635468182694_5134,0,175
647568546_1635510470325_5942,2,282
752507361_1635474360345_1326,6,390
951747839_1635515841682_1961,0,174
1195623375_1635453783195_6861,6,28
1107805814_1635460277997_3546,5,168
634838696_1635462554142_2216,3,392
819285655_1635519200476_8112,2,344
1113911910_1635469197560_8282,4,440
218895962_1635469846511_5884,4,371
805436343_1635469033935_6528,2,98
830995089_1635466765121_6912,0,630
732801965_1635470931190_5933,2,850
1215090978_1635502580173_2567,5,504
758789073_1635514238860_1226,0,84
1085963744_1635443449634_8751,2,54
1107558127_1635503269256_3234,6,408
1203268362_1635497910050_9591,6,7
112434866_1635511768367_2614,6,312
1198224053_1635483763176_391,5,95
621027541_1635507503539_3074,4,686
1211816426_1635446075397_1678,8,224
900773222_1635459026358_468,8,45
749768941_1635475037352_5188,7,161
1104393862_1635494752593_6515,5,8
1186994436_1635490675009_114,4,360
1226338744_1635445585461_8333,3,516
654152501_1635458043799_1026,6,264
1214488298_1635475119733_6454,1,392
1105681795_1635482286641_8101,2,441
697887416_1635492264736_8691,3,712
1220726106_1635477463504_3050,7,252
1222877972_1635511560239_7877,3,392
1220535764_1635507806369_2346,0,268
1145441792_1635503148059_415,6,184
1163849018_1635519197237_6142,1,245
638318590_1635520213095_6626,6,352
826187030_1635467046298_7627,7,405
817246842_1635508261678_4658,0,108
1203647021_1635489195743_8868,3,66
1212715207_1635509551432_3619,7,560
1120700804_1635490871559_9953,1,156
1104068033_1635509363501_4053,6,368
485713219_1635440408535_5203,8,540
651993661_1635517753686_916,2,600
1210488786_1635468014488_6335,2,276
281726570_1635484556695_5409,6,400
636821345_1635437302297_2837,3,175
1051446791_1635514259827_9328,0,558
1130703579_1635461149454_6748,0,235
1107564673_1635491746450_1767,1,637
989432204_1635485071368_3458,3,300
1212068091_1635471770881_8312,4,126
1210041653_1635482490861_9461,6,66
1209426354_1635499396898_3011,4,399
1188122992_1635476382771_8572,4,308
660569480_1635517076674_3528,4,399
1226879259_1635516019212_3492,6,483
1209934397_1635515681146_8571,7,640
688976682_1635438208825_3726,0,696
630025604_1635478421126_2001,3,288
573059713_1635504227105_5278,1,320
807198176_1635509891712_6599,4,40
1109719939_1635481989634_9560,5,567
1046069391_1635493678293_2715,5,224
1209132377_1635495545991_7511,4,192
1107682140_1635508512888_3629,2,84
1104030874_1635519085980_6597,0,108
1215363856_1635483749521_9315,3,176
714289292_1635502846168_9048,2,378
1209699604_1635499648548_2365,6,217
1130626196_1635464096869_6619,0,784
1181007840_1635497984885_5955,6,360
739621890_1635513577133_448,5,224
1225775285_1635500689098_7690,3,205
813979083_1635470326455_948,8,144
962668556_1635502537082_7505,5,672
1115410698_1635506196094_314,7,686
1221904194_1635489604534_130,6,336
1114504468_1635497417166_5877,2,258
677529396_1635495773946_4035,2,630
722372960_1635519636017_6030,6,390
807954642_1635490684647_2475,7,343
1218712287_1635518157883_8448,0,215
1096683910_1635508274969_8506,5,110
1215424641_1635506690273_4202,0,496
747919268_1635446192965_5609,3,98
983735231_1635507642024_7903,2,424
1088763812_1635490223810_8439,2,330
712556591_1635508344502_1958,4,40
1167534817_1635467301533_1483,3,525
1174743298_1635517084253_6416,3,120
435330416_1635520376007_7755,0,567
1097251377_1635491179638_2175,7,680
484869389_1635469653110_5888,3,455
982495466_1635462287742_3020,4,490
729186767_1635480398596_2337,7,497
688589274_1635503175052_97,5,128
1123117207_1635511518358_8464,5,276
805650745_1635505416454_492,3,325
1099357285_1635518214929_833,1,200
1082512483_1635499336673_3319,6,424
747422030_1635502380282_5220,4,400
1210899765_1635509177832_6152,0,532
738511758_1635488593206_9384,7,630
1225977760_1635512800363_2607,7,567
1104052783_1635457732519_2445,4,518
636439578_1635437917208_5146,3,336
1155119494_1635493485427_3989,3,430
1199311505_1635516204418_8888,6,532
1216095696_1635499863622_7981,4,304
1118887788_1635456331915_585,3,245
1197992108_1635501993608_1961,5,693
1205977229_1635470624461_5885,1,336
1215089510_1635515451468_2755,2,364
1191125624_1635482243755_5794,6,588
1225976172_1635478666982_8920,3,688
1227491103_1635478737226_4061,5,200
346179295_1635462221848_3674,5,64
822463889_1635481440320_5840,1,66
838344558_1635477871797_7071,2,66
496747970_1635465249422_5949,4,530
1226938388_1635496915132_6654,4,196
731570133_1635464338179_4345,7,126
814936526_1635492148135_975,7,245
1224351059_1635494674727_1314,0,126
759218022_1635502817826_5397,0,345
827043245_1635489261320_5929,1,0
1207518693_1635484587767_9624,8,544
657079287_1635480974629_456,6,390
646638312_1635504734795_7136,2,8
1201190414_1635491867279_3127,6,84
1104060277_1635518298732_6474,6,248
1114142651_1635498173542_3386,5,472
574110659_1635519790742_4527,3,318
701682871_1635475597267_4520,6,80
962230737_1635482030592_4474,4,77
1225394475_1635489585776_5881,1,380
1192477456_1635498176176_9949,4,528
1206389899_1635439174671_8889,1,295
708656740_1635438736658_2985,6,414
697740313_1635519357900_1524,1,180
806281899_1635506338836_6879,0,432
717922560_1635472494354_3826,0,24
1227145377_1635509590133_4932,5,497
1208161965_1635460375851_2908,4,564
665571257_1635500078337_1024,6,357
1220283225_1635485185913_8339,1,216
1107843136_1635466072409_6333,4,115
1227259381_1635493148684_8704,0,686
599371541_1635488065119_6728,3,203
1169552491_1635474392291_2768,2,84
712849125_1635474751356_8360,4,680
610967655_1635463892166_1604,1,416
1214747796_1635481487214_8004,4,91
1213032393_1635490346947_8511,5,224
563752408_1635473465201_5886,2,616
1112564750_1635442265862_5438,7,595
1095187004_1635507116197_3189,1,648
1199319773_1635474795355_7110,5,63
975000828_1635438745122_3327,7,0
690635560_1635491519419_1365,1,126
1201992119_1635474846297_4468,1,368
1113159537_1635496325453_9372,6,440
1119238355_1635481803234_8816,1,532
1188104173_1635478180873_839,6,217
722647042_1635511662698_3395,2,56
1203792716_1635462022078_6065,0,77
740692273_1635455698774_7001,5,432
1223923998_1635477274175_5202,4,426
733445558_1635479877882_887,1,144
1109487192_1635453509114_5804,4,462
1227191017_1635468193248_2255,7,581
651260879_1635484319146_869,0,470
629439508_1635440306261_8088,5,335
1115408410_1635474788792_2697,5,488
1204458874_1635513527917_1370,2,24
958449654_1635497943723_7264,7,357
126868801_1635490337835_6646,6,344
894830808_1635476423837_5000,6,256
1216628327_1635503935561_5791,2,616
704593676_1635482008702_5888,8,528
662006997_1635514210086_2892,7,378
738787047_1635492358786_700,8,672
1224487152_1635496490870_8518,3,90
1216972153_1635475966170_1797,2,488
199922804_1635457001605_5438,8,531
1168437028_1635458377163_1601,7,483
803998544_1635489287314_8252,0,224
1155511947_1635500199731_8642,1,490
1105319409_1635466621091_9210,4,96
1204015843_1635515398342_841,3,456
1218390994_1635510603705_4741,5,465
1201204383_1635513031116_3966,2,546
918602674_1635466513635_4866,6,246
1226487286_1635517930121_6838,6,200
1224057973_1635512952208_8245,5,416
1074316041_1635491548904_7700,1,252
759270036_1635482716891_8001,4,224
1189956123_1635518434709_7004,2,364
1226864425_1635490186113_7870,3,273
890766987_1635511166244_6399,2,5
1200421286_1635481394413_6727,3,240
1105795297_1635512983669_5924,7,49
575705949_1635479265528_1364,5,432
1109601157_1635508286144_190,5,792
1227757693_1635514765825_7300,3,144
1095953115_1635488863055_1108,0,496
1219483933_1635455957932_8850,9,441
1168022332_1635487632143_2873,3,36
1189272842_1635511096893_2108,1,539
1189622458_1635512656019_8578,2,483
1106501362_1635469587103_7432,1,492
1107557269_1635462742491_7299,8,304
748561546_1635452306211_820,2,584
1217064479_1635507499637_7004,7,20
1155009530_1635513869443_8509,4,256
1191167247_1635511277161_5454,1,435
1225616040_1635504435195_1898,4,420
1158866487_1635458748057_3005,4,440
665575874_1635488167067_4026,8,112
186946548_1635499895287_1717,1,432
734129808_1635443141581_8558,4,336
773344704_1635478761708_2774,7,686
1215729870_1635451112165_6701,3,672
1110734140_1635512744468_8217,2,80
1222461662_1635519049418_9833,7,217
740764768_1635490672822_8452,6,720
623653342_1635485568510_3926,1,130
643843256_1635497249030_6477,8,256
1143369975_1635498463911_6860,6,105
1097236546_1635505421579_9531,5,231
1166267503_1635511274057_6717,2,483
854113503_1635466127628_1052,5,594
1219962648_1635499306005_3751,4,392
636680455_1635518787001_2446,6,256
1215323527_1635485462369_7523,5,20
1214344992_1635517497492_9438,1,280
754433732_1635458395840_2992,0,306
1116124000_1635479705124_6765,7,665
780456823_1635479226043_918,3,760
1204202036_1635494706436_7203,2,80
743655386_1635518633310_9546,1,768
1108398125_1635472484264_3405,3,154
1210691805_1635457878591_9004,7,350
1190760737_1635513033730_8184,4,792
638947363_1635473888598_8196,3,315
96858052_1635501029461_9736,2,176
1107612107_1635440055715_5860,2,56
1206664070_1635480295101_895,1,161
1209968274_1635437616067_2137,5,424
1103103265_1635450306515_9983,3,273
1211625277_1635514889901_8556,6,48
672627836_1635493894018_5555,4,120
748404880_1635463545343_3995,4,595
1196523215_1635476777529_3481,5,736
26717405_1635491914652_399,6,126
750500725_1635482022549_9764,0,264
568616608_1635509123954_1648,0,144
1226243699_1635511578349_7157,6,120
690571962_1635510599668_3153,4,792
21470908_1635499289925_8523,3,558
612433521_1635511109998_8570,4,252
1107835717_1635479548457_8979,3,231
611185264_1635486282971_355,6,300
6317564_1635495539796_429,2,315
811569446_1635485867626_4401,0,525
1115706399_1635461520496_207,0,14
1199602250_1635518734665_348,5,390
721753829_1635496500862_7167,3,348
599320330_1635510746678_4241,1,435
1227021600_1635516753740_9040,4,208
1227090372_1635496664302_6285,1,180
743789787_1635511011569_3650,6,88
1207134394_1635478602927_7939,6,406
1214848575_1635457011157_3436,8,24
1131287716_1635478047496_914,3,80
31019039_1635482688122_2370,3,680
717984915_1635486072116_2304,2,594
1206088949_1635506308312_3131,3,272
1216715168_1635509991590_9229,5,651
833151522_1635473461760_9694,4,328
803329223_1635437862160_9767,2,40
1107535130_1635512760031_6863,6,128
760457764_1635505839564_3611,2,7
1212305840_1635515149021_4733,3,588
1221952036_1635503277493_9658,0,259
1107590714_1635483008642_6528,1,32
